Price,Close,Close.1,Close.2,High,High.1,High.2,Low,Low.1,Low.2,Open,Open.1,Open.2,Volume,Volume.1,Volume.2,Return,MA5,MA10,Volatility,Direction
2019-01-15,86.07489776611328,181.65499877929688,84.29305267333984,86.96609515571271,182.37588748497507,85.00727083991167,85.49932968668963,177.31117824182883,83.834447497461,85.87994900113284,177.7640359067754,84.18779959060006,606900.0,2946000,4226100,0.005640029825109583,85.52903594970704,87.31607360839844,0.009219136468012189,1
2019-01-16,86.3069839477539,181.8213653564453,83.75174713134766,88.82276155785385,183.35557030178285,84.443411879565,85.38793771117453,180.98957497051003,83.61642092096923,85.97278402852368,181.5071346864204,83.77430054376693,697800.0,2911000,5624100,0.0026963282869212346,85.56060028076172,87.04500122070313,0.00867954272570321,1
2019-01-17,86.82684326171875,179.76034545898438,84.17276763916016,87.20746257286302,181.81210991324124,84.42086667160929,85.22083374777736,178.45719509703468,82.82702512068363,85.87994825679108,180.60138696371303,83.26307692270998,459100.0,2536700,4442700,0.006023374820739225,85.92821807861328,86.85376586914063,0.00402290480870028,1
2019-01-18,88.27501678466797,180.06536865234375,85.9846420288086,89.22191864332378,182.97664929132327,86.19514822998174,87.26313910322799,179.87127669527055,84.99976553637168,88.54423370202676,181.56259708353946,85.6989501250475,1073100.0,2521400,9382000,0.01667886875242086,86.61517944335938,86.55019912719726,0.005330834246793035,1
2019-01-22,90.2895278930664,178.44798278808594,84.45844268798828,90.70727425454804,180.61988625729586,85.2929533341435,88.44214302224641,177.91193474694458,84.1652368648378,88.44214302224641,178.96554252368583,85.04486007015181,890200.0,3701000,7242000,0.022820852170580608,87.55465393066406,86.6161117553711,0.008575677372862071,1
2019-01-23,91.17141723632812,181.99697875976562,83.74424743652344,91.31995364579258,182.72711876437208,84.70656483556498,89.62110564622355,179.25205059550146,83.01498966935048,90.29878353723907,179.76037323748469,84.48853890361586,793500.0,2241600,6082300,0.009767349147136617,88.57395782470704,87.05149688720704,0.008146089917275091,1
2019-01-24,89.20337677001953,178.43873596191406,85.33808135986328,91.4220957285779,182.4683119987493,85.57114097028318,89.11054502994865,178.41099645389107,83.38337360597059,90.97649346058678,181.507131699653,83.47358726891319,604400.0,1923200,8470700,-0.0215861563411609,89.15323638916016,87.35691833496094,0.01709842421468785,0
2019-01-25,89.1476821899414,181.40548706054688,85.12005615234375,90.02031615817509,181.95077223328286,86.29287966721171,88.31218233552704,179.78810574645325,84.94713707050015,90.02031615817509,180.16703846748504,85.75157474162229,743000.0,1988700,6261800,-0.0006243550647383467,89.61740417480469,87.77281112670899,0.017423529762189933,0
2019-01-28,89.7975082397461,180.2964324951172,84.33064270019531,90.04815462596605,180.99883303342082,84.63136826236943,88.40501100326208,178.4757220749307,83.50365170611373,88.83204263920432,180.74005314549598,84.1351759602657,461200.0,1510100,6886600,0.007289320752278616,89.92190246582031,88.26854095458984,0.016380277102769132,1
2019-01-29,88.69278717041016,183.3555450439453,84.07504272460938,89.97388201571341,183.43872125059212,85.21779315485736,87.95940447840823,179.56624691346286,84.02993015498396,89.62111861609256,179.76957593133903,84.97721381502284,688100.0,1575300,5359900,-0.012302357726747815,89.60255432128906,88.57860412597657,0.013278662381113472,0
2019-01-30,86.81756591796875,184.6587371826172,84.96217346191406,89.11054604514196,185.10235782098852,85.44333210390118,86.2698536874853,180.47203127047032,84.18780895171179,88.24719739569228,184.15041452279283,84.60130161249201,718600.0,2719500,7941700,-0.021142883342232133,88.73178405761719,88.6528709411621,0.012747483477202655,0
2019-01-31,86.5854721069336,184.66796875,86.19513702392578,86.85468908008811,186.73822183776227,86.76651502130048,85.05373086491996,183.78996460158825,85.24033378948333,86.85468908008811,184.36297516324626,85.55609878605486,859100.0,2894900,11225600,-0.002673350819976439,88.208203125,88.68071975708008,0.01101745346326335,0
2019-02-01,87.3095703125,179.35369873046875,88.99188995361328,87.4209655467508,184.27054405086366,89.65348171604074,86.1584342861278,174.31671468927362,87.66118097517814,86.24198779442234,180.22246569327868,87.69877382789525,478600.0,5566700,10934300,0.008362814083546777,87.84058074951172,88.7289924621582,0.012696574437922385,1
2019-02-04,86.99394226074219,177.51455688476562,90.0218276977539,87.7458884941439,178.72528020056868,90.0293474121385,85.54574741638122,175.16703528252913,87.44311630653543,87.31885686266841,177.7548484863354,88.33777303487494,553300.0,3346300,7987900,-0.0036150452994798687,87.27986755371094,88.60088500976562,0.01108710771261362,0
2019-02-05,88.28431701660156,172.32040405273438,89.8263931274414,88.3864340398625,178.64205034909625,90.11207928172531,86.22342012185418,171.91374596891384,89.23246166765392,87.30028797347619,178.12449064330443,89.9316462230125,788900.0,4061100,6887400,0.014832926550124581,87.19817352294922,88.40036392211914,0.013725899649493204,1
2019-02-06,88.22862243652344,173.2723846435547,89.37529754638672,89.48186848572095,173.75298194656023,89.90908271545209,87.35598860136643,171.1836570651207,89.23245734409753,88.38643708423274,171.81211852851865,89.4655169393035,765700.0,2268200,4990400,-0.0006308547424980215,87.48038482666016,88.10608444213867,0.008024663239190983,0
2019-02-07,88.19148254394531,171.86758422851562,88.88663482666016,88.25646545830502,172.6531610613036,89.09714103101282,86.38123915634903,169.6864292003646,87.59351873036358,87.76445095206635,171.7936450967625,88.72123545585052,888300.0,2349200,7281900,-0.00042095061163227587,87.8015869140625,88.00489501953125,0.007663748206647592,0
2019-02-08,87.86659240722656,167.62538146972656,88.39794921875,90.04817037610538,171.53483300136634,88.63100882085718,85.59217560692483,166.82131647925706,87.14994005783053,88.09867532056704,171.28529024132777,88.51823601033766,1162200.0,3036100,5671000,-0.003683917395955527,87.91299133300781,87.87678604125976,0.007727014483246438,0
2019-02-11,87.37455749511719,169.03016662597656,87.92430114746094,88.85060108189975,169.15955653378336,88.23254643518695,87.26315517281769,167.17249421337002,87.5032887894578,88.23790601576955,167.8471691539024,87.90926745004505,1030400.0,3930300,4859600,-0.0055997950828569065,87.9891143798828,87.63449096679688,0.008085086617985219,0
2019-02-12,87.26314544677734,171.0911865234375,89.2550048828125,88.99912759210565,172.20025911288747,89.36777768256898,87.20744783313884,168.41096067130223,88.42049419482258,87.53236238370671,169.64940908008506,88.96179904496339,710400.0,2836900,5400700,-0.0012751085846250954,87.78488006591797,87.4915267944336,0.0022454789141016338,0
2019-02-13,88.19148254394531,174.49234008789062,89.89404296875,89.24049447078232,175.00066274681768,90.5105277725388,87.12390002294468,171.211363764757,89.23996531980977,87.30028525446664,171.42392993032803,89.58580343478704,634600.0,2392100,5935900,0.010638363909700743,87.77745208740234,87.62891845703125,0.006322252930977321,1
2019-02-14,86.0006332397461,177.6531524658203,89.72699737548828,88.63709849448578,177.7455798898269,90.76732865912494,85.8335332793569,173.0967512292377,89.34731307202433,88.50712556297636,174.16884729695653,89.88646408772041,742600.0,2363100,5406500,-0.0248419602551474,87.3392822265625,87.5704345703125,0.012788834652344044,0
2019-02-15,86.83612823486328,182.87496948242188,90.6306381225586,87.21674046197629,183.11527513323892,91.01791771737533,85.77783090518318,178.38327046167734,90.05351638429556,87.1331940277102,179.15962412265915,90.83567088185316,728000.0,2842700,6209800,0.009714986548855498,87.13318939208985,87.52309036254883,0.014420787589976931,1
2019-02-19,87.41171264648438,183.25389099121094,90.60026550292969,88.6928077896152,184.03948170532476,91.01792054891364,86.594776251495,181.18363819218348,89.95480335383664,87.27246148073769,182.75481962041113,90.2889273906238,975600.0,3208200,4277800,0.006628397918252649,87.14062042236328,87.56486740112305,0.014748650500663771,1
2019-02-20,88.33074188232422,179.4091796875,91.33683013916016,88.43285891189903,182.9027223274738,91.67095408877276,86.56691065093126,178.99328444035007,90.36483951503742,87.02179109374183,182.75485817683915,90.60024186488933,720400.0,3195800,5940600,0.010513799673009805,87.35413970947266,87.56950988769532,0.015387752640894141,1
2019-02-21,88.04296875,177.32965087890625,90.4711685180664,89.39833916804422,180.21321977863218,91.36722363815903,87.4952564857096,176.18362992226488,89.90164210597842,88.48857105057195,179.29823915144368,91.17738150079637,1051200.0,1601100,5139400,-0.003257904622918195,87.32443695068359,87.55094451904297,0.014801053061677609,0
2019-02-22,89.67681884765625,179.085693359375,90.66101837158203,89.74180176744196,179.64946680132036,91.47354255690719,87.89442411987096,175.73077811448337,90.25095862475587,87.89442411987096,177.4683121524353,91.3368559746318,1091000.0,1734100,4517600,0.018557417143617805,88.05967407226562,87.69947814941406,0.007880527664362931,1
2019-02-25,88.56282043457031,177.0986328125,90.8356704711914,92.30399498943224,180.72156535627317,91.44316185135966,88.55353513707793,176.68273757017548,90.64582832860337,91.90481218854136,179.81583574594146,90.67620376664014,1696000.0,1886400,5196600,-0.01242236764640825,88.40501251220704,87.76910095214843,0.012079194090387992,0
2019-02-26,88.09864807128906,173.8916015625,91.07866668701172,89.12909645440749,177.09863897555394,91.86081537467277,88.09864807128906,173.79918822901536,90.88122923977458,88.95271122839071,177.09863897555394,90.97994506663198,765500.0,1948200,5445600,-0.005241165096183664,88.54239959716797,87.84151000976563,0.012590005020114849,0
2019-02-27,87.40241241455078,167.02464294433594,91.18496704101562,88.18220747733523,173.17993691378038,92.10380219220534,86.96609547497064,165.89709609338865,91.04068517814792,87.62520999211672,172.7825159241295,91.34443372409599,702900.0,4645600,5289800,-0.007902909658442092,88.35673370361329,87.85543670654297,0.012022382400321234,0
2019-02-28,89.33041381835938,161.22056579589844,90.80529022216797,89.56326339193741,167.25570729504162,91.24572536008274,87.27201733464511,160.11150718410474,89.97757551170591,87.27201733464511,166.4331539635297,91.12422361437297,1086300.0,5918900,6406500,0.022058903759590187,88.61422271728516,87.96932983398438,0.016046138227845872,1
2019-03-01,89.60050201416016,164.74180603027344,92.66573333740234,90.7926976528128,166.67341765047405,92.67332864427777,88.89264451415274,162.08005452524938,91.25330752169803,89.55393636879356,162.66231619258414,91.42036951182762,784600.0,3150400,7743600,0.0030234741367030082,88.59895935058594,88.32931671142578,0.013600834329359249,1
2019-03-04,90.84857177734376,158.66969299316406,92.73407745361328,90.90445338957676,166.34995416951134,93.28081787255243,89.06028912585128,157.97652969620603,91.54186921558937,89.59118576007572,165.41648523737746,93.1517266261441,853200.0,3045900,7499500,0.01392927199209626,89.05610961914063,88.73056106567383,0.012706895304663757,1
2019-03-05,90.26178741455078,157.2187042236328,93.62255096435547,91.61231172936056,159.55697433321637,93.66811122427491,89.81471322897059,155.4811700954253,92.3316209292549,91.29563270082396,158.8822992291032,92.54424899376451,913500.0,3938100,7345200,-0.006458927766427647,89.48873748779297,89.01556854248047,0.012965457254027556,0
2019-03-06,88.29655456542969,152.4127655029297,93.80477905273438,90.26180538850488,157.03385464604844,94.69323870475868,88.05438903726754,152.06155821527028,92.87075914989481,89.87992870540285,156.95067842605908,93.53140596080054,721800.0,2440600,7599900,-0.02177258954661787,89.66756591796874,89.01214981079102,0.017192166827868147,0
2019-03-07,86.36856842041016,151.39613342285156,92.59739685058594,88.73431387473016,153.39244749095712,93.78200985802344,85.9773757296124,150.1114710933889,92.41514423904026,88.44558267252685,152.59761952508802,93.72125898750822,1148700.0,3355900,7201100,-0.021835349686163075,89.0751968383789,88.84470977783204,0.015623723253881748,0
2019-03-08,85.9959945678711,150.813720703125,92.35440826416016,86.51757526809644,153.23575829859737,92.58981066870471,83.38807685473617,150.2683023921565,90.51673190785212,86.51757526809644,150.6380741710767,91.20016478470036,1294800.0,2011700,7014100,-0.00431376667870087,88.35429534912109,88.47662734985352,0.014814828450873296,0
2019-03-11,88.0171127319336,151.26670837402344,93.87315368652344,88.38967336046511,152.50545939289142,94.31358309616638,85.93078316056118,150.16661825059228,93.21250088177456,86.76904279825636,150.9708796559053,93.3036272045574,855600.0,2090800,6088600,0.02350246862331895,87.78800354003906,88.42205657958985,0.018525848821950793,1
2019-03-12,89.09756469726562,151.88607788085938,94.08575439453125,89.29315748734389,154.24341175135058,94.89068311711745,88.05439604417644,151.6549669936718,93.69087954658666,88.25930480692656,152.04323159144025,94.04018834683202,767800.0,1997800,6184300,0.01227547611818025,87.55515899658204,88.5219482421875,0.020266942866945782,1
2019-03-13,89.2558822631836,155.30650329589844,94.67047119140625,89.75883809348079,156.78561849345266,94.86790862711034,88.04506188217142,152.4869478851227,94.08575998513741,89.35833662339249,152.97690179681135,94.61731562719999,936100.0,2659900,4707000,0.0017769011583639305,87.74702453613281,88.70729522705078,0.017143392813813756,1
2019-03-14,88.73429107666016,156.74864196777344,94.61732482910156,89.49803721046041,158.15380007654926,95.27038227773195,88.00780171841154,155.59308756059667,94.52620430647015,89.38627398980883,156.0830415007685,94.73882658397352,670100.0,3755200,5146400,-0.00584377380289014,88.22016906738281,88.64768295288086,0.012337407845916238,0
2019-03-15,90.4015121459961,153.87364196777344,95.15647888183594,91.29565361599468,157.71009156002,95.24000989260794,87.99851005425198,153.67026323729817,94.4274857097988,89.02304671116673,156.69319790764368,94.60973255442741,1686500.0,3753100,10449700,0.018788915188329813,89.10127258300781,88.72778396606445,0.01207615425223559,1
2019-03-18,89.2558822631836,154.48374938964844,95.58930969238281,91.33289606159228,155.27877134093353,95.77915182730904,89.2558822631836,153.87361331184843,95.05015872441501,90.18728036980724,153.96606330153497,95.08053416122587,715100.0,1696400,5586900,-0.012672684954233238,89.34902648925781,88.56851501464844,0.01285082185763342,0
2019-03-19,88.95784759521484,159.725341796875,95.13368225097656,90.27111541410984,160.30774569751088,96.37904609474116,88.73430690203749,154.80730986603302,94.72362257653869,89.41423074161052,155.19557443116096,96.10567297844925,715200.0,3452200,5096800,-0.003339103938157839,89.32108306884766,88.43812103271485,0.011850572495353604,0
2019-03-20,88.19410705566406,155.1863250732422,94.6856689453125,90.38289163337627,160.31698929436357,95.9386224522925,88.02645507789008,155.00143919532277,94.67807363741835,89.21864376161393,159.1891671014004,94.95144678638334,661100.0,2314700,6708500,-0.008585420625575768,89.10872802734374,88.42787628173828,0.012303199728502742,0
2019-03-21,88.21273040771484,156.1107940673828,95.5741195678711,89.4421758553274,156.8873374509038,95.65005525892391,87.73771529436307,154.3820889623481,94.54897325485351,88.37106641016378,154.3820889623481,94.82234637746112,554900.0,1625000,5050400,0.00021116322476077976,89.0044158935547,88.61229248046875,0.012168179351466702,1
2019-03-22,88.89266967773438,153.54078674316406,93.47067260742188,89.13482815660052,155.88888066164586,94.84513363088125,86.72250960000787,152.74576492833813,93.17451933460143,87.84018488925433,155.54682704322684,94.80716288574128,959200.0,1595600,5786800,0.007707949486166932,88.70264739990235,88.90195999145507,0.007894322310131084,1
2019-03-25,88.71568298339844,151.39613342285156,93.31880187988281,89.55394282648976,152.88448819391292,93.66811072227873,88.3338062914328,150.1758610911486,92.87836672461403,88.8833349520167,152.88448819391292,93.34917731750711,825100.0,1654400,3837500,-0.0019910156256705003,88.59460754394532,88.97181701660156,0.00593904142807189,0
2019-03-26,88.26860809326172,148.59506225585938,94.26041412353516,88.68774156493622,152.13568276771963,94.85272644714023,86.67591795530974,147.8277724117434,93.69088772252894,88.47351684305752,151.96927559259257,93.9870409875704,933700.0,2614000,4079800,-0.005039412143401756,88.45675964355469,88.88892135620117,0.006137556363133769,0
2019-03-27,87.81222534179688,147.71681213378906,93.24284362792969,88.24998365360929,149.5472203143973,94.5261780378974,87.0577950377825,146.59824346263827,92.65812673376412,88.03575893076324,148.3269481939918,94.14649384971958,658200.0,1949800,3727800,-0.005170385727422455,88.38038330078125,88.7445556640625,0.005288742511420674,0
2019-03-28,87.7004623413086,147.62442016601562,93.4175033569336,88.21272711351435,148.8724107266978,93.5238202690482,86.93670895706586,146.79241235300245,92.91632319692603,88.16616146477092,147.71685607464482,93.0985700011541,635000.0,1682700,4057700,-0.0012727498939157922,88.2779296875,88.64117279052735,0.00525539302474772,0
2019-03-29,88.89266967773438,148.6690216064453,93.53901672363281,88.94855131039485,149.56571889137345,94.51860283267705,87.90538249602693,146.71844511071393,93.01505057859185,87.90538249602693,147.98492828694745,94.37432095655917,665100.0,3332000,5318600,0.013594082683236142,88.2779296875,88.49028854370117,0.007786346669879919,1
2019-04-01,90.1873016357422,149.63966369628906,94.8755111694336,90.1873016357422,150.76748588620703,95.12609839493119,88.48284099327262,148.31771627214079,93.74404782665431,88.90196739768074,150.33299631603103,94.06298702973545,589200.0,1894500,5506300,0.014563990064662358,88.57225341796875,88.58343048095705,0.009937840805770141,1
2019-04-02,89.87994384765625,146.63522338867188,94.86788940429688,90.79271738850296,150.21282932403048,95.25516888991025,89.6657190931903,146.55202685912334,94.24520758111498,89.74023266917897,150.17584368475,95.07291631225642,460600.0,2712800,4362700,-0.003407994058047592,88.89452056884765,88.67564010620117,0.009615706709103328,0
2019-04-03,89.13481140136719,146.98654174804688,94.07817077636719,90.62505431490702,149.04804715750527,95.18684818276836,89.10687059028916,146.0620980892541,93.81239293810704,89.99170320845404,147.21765266274505,95.08813235527812,606000.0,2286400,3595400,-0.008290308320085704,89.15903778076172,88.76971054077148,0.010401241515435866,0
2019-04-04,89.18138122558594,149.27914428710938,94.7691879272461,89.72159390868595,149.44555146538852,94.79196805451576,87.83085662384053,146.39488485190628,93.81997733419885,88.96715650435503,146.98652817466305,94.16928613721764,434800.0,1703700,3715400,0.0005224650558697252,89.4552215576172,88.8665756225586,0.010245074815103653,1
2019-04-05,89.27452087402344,153.57781982421875,95.99935913085938,89.52600238097826,154.79807804149237,96.16642111868889,88.52940653735314,150.11115632326315,95.07292868454779,89.08824406635705,150.36074593909123,95.11089942488051,738900.0,3692900,5551400,0.0010443844573555516,89.531591796875,88.9047607421875,0.00851304401447106,1
2019-04-08,89.03235626220703,154.75181579589844,96.19683074951172,89.86130725112855,154.87199794889187,96.69801109764458,88.80882266948915,152.20959650703824,95.85511713912676,89.59120090300891,153.61475439089284,96.26517115417927,421400.0,2385400,5483100,-0.0027125837186864343,89.30060272216797,88.93642807006836,0.003744048592429173,0
2019-04-09,88.39900970458984,156.3511505126953,95.33113098144531,89.87061351216099,157.97816616985494,95.90065740899563,88.09164658225986,152.6995870095993,95.01219757246251,89.17206483741354,153.88288779449437,95.90065740899563,480400.0,2742600,4143400,-0.007113667257687029,89.0044158935547,88.94946823120117,0.004280090950364643,0
2019-04-10,89.54463195800781,155.49139404296875,95.29315948486328,89.72159990885926,156.86881993754264,96.11327892452066,87.57938097730678,154.28037531363245,95.01978633831084,88.14753450856188,155.71326556132277,95.78675021022313,898200.0,2082300,3970000,0.012959672933513522,89.08638000488281,89.12270889282226,0.007464259726824252,1
2019-04-11,89.33041381835938,151.61798095703125,95.6728286743164,90.0103305938444,155.6578088465397,95.8778613986476,88.80882594146114,150.09265474792662,94.73121342557883,89.77748102026636,155.58385167012585,95.17923802682152,572500.0,3368000,3248300,-0.002392305769360892,89.1161865234375,89.28570404052735,0.00761727901067279,0
2019-04-12,89.55393981933594,148.4656219482422,90.94197082519531,90.8485827700798,152.53316743755536,92.6429545989239,89.39560382818124,147.66134656429526,90.36484915796676,89.4235446376786,152.4777030881564,92.32402122763511,436600.0,3592700,42693700,0.002502238503350851,89.1720703125,89.3518310546875,0.007677824387788687,1
2019-04-15,90.98828887939452,151.44235229492188,91.23051452636719,91.59369200095384,153.0046500781059,91.8987565991071,89.63775727852179,148.05888544583982,90.61542800721429,89.9264955413313,149.47328297841045,91.1393882372805,479100.0,2669700,13369100,0.01601659360774299,89.5632568359375,89.43192977905274,0.009880720456545188,1
2019-04-16,92.1432113647461,139.62794494628906,92.01268768310547,92.47851523848242,154.62242017234834,92.12659412662494,90.8392526453274,139.13799100252086,91.16978811199273,90.8392526453274,154.10473405107544,91.4507565668711,466700.0,6383100,11942900,0.012693089402773916,90.31209716796874,89.65825653076172,0.007881647097205444,1
2019-04-17,93.88494873046876,134.49729919433594,91.32925415039062,94.22956154352428,140.29355018393844,93.05302402574307,91.35154429176649,131.22476107872473,91.16219793377073,91.35154429176649,139.6926675097395,92.79483570274442,643400.0,8670300,11898100,0.018902503395807013,91.18016052246094,90.13327026367188,0.009102947563622055,1
2019-04-18,94.31340026855467,137.74208068847656,91.01791381835938,94.70458587574544,137.7883056843819,91.74690692274194,93.42856755971206,133.34173473252153,90.44079210481902,94.21094588009916,134.92252520891063,91.51909404295644,645800.0,5347700,9546500,0.004563580679113333,92.1767578125,90.64647216796875,0.007143196607958931,1
2019-04-22,94.13643646240234,136.8083953857422,92.5670166015625,94.40654285243905,140.25656560899327,92.6505475957966,93.25161082049372,136.5772845162449,91.46592885644098,94.04329804314972,138.2135393160464,91.71652183914328,488600.0,2654200,7946200,-0.001876337886752344,93.09325714111328,91.13266372680664,0.008562867816161826,0
2019-04-23,94.18299865722656,142.19790649414062,92.65814971923828,95.0026266030914,144.01904721880967,92.85558716825443,93.78249710397333,137.46474616371907,92.14937417131438,94.68595459196357,137.5294639797973,92.4379379337662,514200.0,4360000,9079200,0.0004946245744368305,93.7321990966797,91.6477279663086,0.008676352517822292,1
2019-04-24,94.397216796875,142.5676727294922,89.818115234375,94.64869831860472,142.77105142087478,92.21012743389974,93.88495199269374,140.0809175442221,89.6738333494142,93.88495199269374,141.79114360197013,92.14937655670334,601500.0,1821200,22115000,0.0022744884183192315,94.18300018310546,92.2475486755371,0.008191439037556604,1
2019-04-25,94.7604522705078,144.96200561523438,89.52953338623047,94.91879536739744,145.8032527170162,90.13702461564817,93.59620450340309,140.6356161304545,89.14984919527404,93.8104292191923,141.66174913993032,89.6434398022216,387600.0,2290900,10636400,0.003847946856467388,94.35810089111328,92.7691307067871,0.002610438133518254,1
2019-04-26,94.58349609375,148.7799530029297,88.92205047607422,95.44969675931716,148.98333172034157,89.98516753818329,94.0339674255276,145.16537519588817,87.82096846495669,94.39721217824884,145.23933237548246,89.90923184664449,334800.0,2343900,11626700,-0.0018674053628685572,94.41212005615235,93.29443893432617,0.0025288981317526126,0
2019-04-29,94.07122802734376,148.53038024902344,89.39285278320312,95.17027830239849,149.18674153857273,89.68900600833791,93.74524004448962,146.3486923667913,88.61829373783418,94.26682081705624,148.77998401895263,88.8537018914572,412800.0,1795300,9404000,-0.005416040721295423,94.39907836914062,93.74616775512695,0.0036385619345450895,0
2019-04-30,94.6393814086914,146.83860778808594,91.1697769165039,94.86291501001138,148.99256291842954,92.58220273824818,93.95014865945188,144.35185242073882,90.85843885553966,94.47172943120016,148.97407009807134,91.95952082279804,777200.0,3430200,21431500,0.0060396084250382565,94.4903549194336,94.11127700805665,0.004596667799829449,1
2019-05-01,94.10848236083984,149.7598876953125,89.46118927001953,95.00262385023916,150.52717770152023,91.23051903088133,93.85700084775588,146.33019517174702,89.42322432616618,94.2854503066393,146.9125992488921,90.9723365560025,511400.0,3204400,10097000,-0.005609705388488595,94.43260803222657,94.30780410766602,0.005333065199179178,0
2019-05-02,93.04669189453124,146.2654571533203,88.37532043457031,93.9874061702794,151.5995002968978,89.9699992169441,92.96286235213532,140.97763900764443,88.2993847291056,93.73592464909672,151.40536094806663,89.05875337079866,1009200.0,4885300,9495600,-0.011282622348933291,94.08985595703125,94.22397842407226,0.0063694550859531305,0
2019-05-03,94.0525894165039,141.28271484375,89.05115509033203,95.3006595412569,146.74617981865947,90.02315178582045,93.56825839346244,138.49089126630432,88.92965912434771,93.87562149200753,146.21924020417546,89.37009431227676,708100.0,5762400,7364900,0.010810674742879112,93.98367462158203,94.1978973388672,0.009158183198986685,1
2019-05-06,95.99921417236328,146.8016815185547,89.90924072265625,96.78159237164344,147.3101284410152,91.00272753451443,93.13982192355046,138.89768403199466,89.20302771393499,93.32609872499576,139.73893129407534,89.22580784429333,704500.0,3249500,11035000,0.020697194707089972,94.36927185058593,94.38417510986328,0.01279805398527801,1
2019-05-07,94.79772186279295,143.43666076660156,89.81051635742188,96.8095456871111,146.89407052334968,89.81051635742188,94.4251611057705,141.6339987134991,88.46643656561767,95.90608816078334,145.6923052252072,89.07393372639564,975300.0,2350500,9165200,-0.012515647340748948,94.40093994140625,94.44564743041992,0.014660921149754385,0
2019-05-08,95.58939361572266,144.6846923828125,89.22579193115234,95.93401350394691,145.8772327702896,89.96997555342968,94.56485702862894,141.83740381910877,89.1498562456599,94.592797837349,143.27954797934268,89.88644456133157,1347000.0,1800900,6229000,0.008351168544699306,94.6971221923828,94.56486511230469,0.014554517450939858,1
2019-05-09,96.49285888671876,144.0837860107422,92.02788543701172,97.30317793588328,145.47969082627122,92.88596989684136,94.90016870539934,142.3735596377557,91.01792377620151,94.90016870539934,143.14084955015076,91.97472986504923,999800.0,1682200,16496300,0.009451522149289016,95.38635559082032,94.73810577392578,0.012146873577785875,1
2019-05-10,96.32521057128906,146.46885681152344,92.63536834716797,96.99581848488154,146.6814749052188,92.84799061547794,95.20753545263834,141.837385013503,90.99513528197511,96.29726975922355,144.34263355689703,92.0126863641792,724100.0,2195600,8787900,-0.0017374168136785606,95.84087982177735,94.91227722167969,0.012545173705181552,0
2019-05-13,96.06441497802734,145.4334716796875,91.45835876464844,96.34383729554996,145.7477791134261,92.8404094261117,95.03056235160028,142.52146592106783,91.13183002517246,95.03056235160028,143.71400604597264,92.57463156689239,596600.0,2341000,7701200,-0.0027074489815800407,95.85391998291016,95.11159591674804,0.009026651648354356,0
2019-05-14,97.86202239990234,143.5568389892578,92.36958312988281,98.37429432459513,146.70919501887155,92.83279837462034,95.93402813806684,143.51986745222234,91.5114988174867,95.93402813806684,145.43347245574572,91.63299476387326,849700.0,2778500,6858500,0.01871252140853774,96.46678009033204,95.43386001586914,0.008858318395499255,1
2019-05-15,96.75364685058594,143.53836059570312,92.74928283691406,97.75024268559258,144.2039611109532,93.01506069536309,95.9247029834311,139.7943612238939,91.78488723810682,97.34974115716908,143.42741777256825,92.0354744797743,657000.0,2094100,6945000,-0.011325900713426429,96.69963073730469,95.69837646484375,0.011698247618156703,0
2019-05-16,98.02967834472656,142.1702117919922,92.63423919677734,98.16938952128834,146.09909810770836,93.20936897858552,96.66052160523124,141.80043989875278,92.4271891990337,96.66052160523124,143.29803440403396,92.77993476314666,633000.0,2208700,8543300,0.01318845889200615,97.00699462890626,96.19667510986328,0.012355991159753364,1
2019-05-17,98.5326156616211,143.1593017578125,92.41950988769531,99.25910511498977,145.13761001802658,92.87194831291184,97.14483434413468,141.5600186671347,91.92873299118654,97.14483434413468,141.79112951111244,92.06676435898726,580000.0,1558400,6870900,0.005130459727980874,97.44847564697265,96.644677734375,0.01204407943339875,1
2019-05-20,100.2557144165039,142.0592498779297,92.66490936279297,100.45130721063246,144.05605148936388,92.94864216662505,98.90518969732828,141.25498843966741,92.43486095609809,98.96107132250636,142.36431796627855,92.56522230494413,477500.0,2028800,4569700,0.017487597820403433,98.28673553466797,97.07032775878906,0.012363031665098135,1
2019-05-21,99.9762725830078,142.9744110107422,93.04833984375,100.5909987641148,144.42577972619077,93.50844841069589,98.72820249070529,141.384367330121,92.7109343053194,99.89245016158624,142.5399215104628,92.81062137454516,654500.0,2979600,4859400,-0.0027872908304776844,98.70958557128907,97.58818283081055,0.011704679519597146,0
2019-05-22,100.39540100097656,141.28271484375,92.45787048339844,100.49785535938456,143.26102355219146,93.12502318695057,98.78407917819918,139.48005267346988,92.28149476273875,99.38948935806364,143.26102355219146,92.71092901066199,399800.0,2531000,5763300,0.004192278899183499,99.43793640136718,98.06878356933593,0.007976185201442762,1
2019-05-23,98.9238052368164,138.67572021484375,90.38742065429688,101.09396481993966,140.88513891232546,91.15426055035277,98.6723308411519,137.7512770091044,89.61291072113367,100.395416146866,139.91448483100623,91.10824617823302,697900.0,2370600,11000200,-0.014657999763812324,99.61676177978515,98.3118782043457,0.011777075479506181,0
2019-05-24,99.61305236816406,138.18582153320312,91.03157043457031,100.02286992298954,139.4338260008322,91.20027616089988,97.85271002549004,137.51098167363034,90.01167188941399,98.80274033785716,138.9808435713165,90.71716909502167,372400.0,2269700,4890800,0.006967454696042541,99.83284912109374,98.6406623840332,0.011931738225999624,1
